,amazon_product_url,author,bestsellers_date,description,published_date,publisher,rank_last_week,rank_on_list,title,weeks_on_list,title_url,min_rank,max_weeks_on_list
2692,http://www.amazon.com/An-Object-Beauty-A-Novel/dp/B005ZO6F2S?tag=NYTBS-20,Steve Martin,2010-12-19,"A young, beautiful and ambitious woman ruthlessly ascends the heights of the Manhattan art world.",2011-01-02,Grand Central,13,13,AN OBJECT OF BEAUTY,4,AN+OBJECT+OF+BEAUTY,13,5
2693,http://www.amazon.com/Crescent-Dawn-Dirk-Pitt-Adventure/dp/039915714X?tag=NYTBS-20,Clive Cussler and Dirk Cussler,2010-12-19,Dirk Pitt seeks a tie between a trove of ancient Roman artifacts and a series of mosque explosions.,2011-01-02,Putnam,14,14,CRESCENT DAWN,5,CRESCENT+DAWN,14,6
2694,http://www.amazon.com/Room-A-Novel-Emma-Donoghue/dp/0316098329?tag=NYTBS-20,Emma Donoghue,2010-12-19,A mother’s prison is her young son’s entire world.,2011-01-02,"Little, Brown",0,15,ROOM,7,ROOM,10,9
2695,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2010-12-19,"The sun has begun to set upon the Third Age, and Perrin Aybara is hunted by specters from his past: Whitecloaks, a slayer of wolves, and the responsibilities of leadership; Book 13 of the Wheel of Time fantasy series.",2011-01-02,Tor,0,16,TOWERS OF MIDNIGHT,0,TOWERS+OF+MIDNIGHT,1,7
2696,http://www.amazon.com/American-Assassin-Thriller-Mitch-Rapp-ebook/dp/B003UV8T9A?tag=NYTBS-20,Vince Flynn,2010-12-19,"In the wake of the Lockerbie bombing, Mitch Rapp takes on his first antiterrorist assignment for the C.I.A.",2011-01-02,Atria,0,17,AMERICAN ASSASSIN,0,AMERICAN+ASSASSIN,1,8
2697,http://www.amazon.com/In-Company-Others-Father-Novel/dp/0670022128?tag=NYTBS-20,Jan Karon,2010-12-19,"In Ireland, the Episcopal priest Tim Kavanagh finds an old journal that could solve a crime.",2011-01-02,Viking,0,18,IN THE COMPANY OF OTHERS,0,IN+THE+COMPANY+OF+OTHERS,11,5
2698,http://www.amazon.com/Still-Dream-About-You-Novel/dp/0812977165?tag=NYTBS-20,Fannie Flagg,2010-12-19,A former Miss Alabama’s radical plan to solve all her problems keeps getting interrupted.,2011-01-02,Random House,0,19,I STILL DREAM ABOUT YOU,0,I+STILL+DREAM+ABOUT+YOU,16,2
2699,http://www.amazon.com/Valley-Forge-Washington-Crucible-Victory/dp/0312591071?tag=NYTBS-20,Newt Gingrich and William R Forstchen,2010-12-19,,2011-01-02,Thomas Dunne,0,20,VALLEY FORGE,0,VALLEY+FORGE,18,0
2700,http://www.amazon.com/Dead-Alive-Tom-Clancy/dp/0399157239?tag=NYTBS-20,Tom Clancy with Grant Blackwood,2010-12-26,Many characters from Clancy’s previous novels make an appearance as an intelligence group tracks a vicious terrorist called the Emir.,2011-01-09,Putnam,1,1,DEAD OR ALIVE,3,DEAD+OR+ALIVE,1,9
2701,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2010-12-26,"A man who committed a despicable crime but allowed another to be sent to death row in his place now wants to admit his guilt, but must convince the authorities he’s telling the truth.",2011-01-09,Doubleday,2,2,THE CONFESSION,9,THE+CONFESSION,1,9
2702,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,James Patterson,2010-12-26,"Alex Cross investigates a professional assassination in Washington, and receives a chilling call from his deadliest adversary.",2011-01-09,"Little, Brown",4,3,CROSS FIRE,6,CROSS+FIRE,1,9
2703,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2010-12-26,The third volume of a trilogy about a Swedish hacker and a journalist.,2011-01-09,Knopf,3,4,THE GIRL WHO KICKED THE HORNET’S NEST,31,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2704,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2010-12-26,"Four long stories, light on the supernatural and dealing mostly with grisly human behavior.",2011-01-09,Scribner,6,5,"FULL DARK, NO STARS",7,"FULL+DARK,+NO+STARS",12,8
2705,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2010-12-26,A family of Midwestern liberals during the Bush years.,2011-01-09,"Farrar, Straus & Giroux",5,6,FREEDOM,14,FREEDOM,1,9
2706,http://www.amazon.com/Port-Mortuary-Kay-Scarpetta-No/dp/0399157212?tag=NYTBS-20,Patricia Cornwell,2010-12-26,"In the 18th Kay Scarpetta novel, the forensic pathologist masters a sophisticated autopsy technology at an Air Force base.",2011-01-09,Putnam,7,7,PORT MORTUARY,4,PORT+MORTUARY,1,7
2707,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2010-12-26,A young Southern white woman and two black maids.,2011-01-09,Amy Einhorn/Putnam,10,8,THE HELP,91,THE+HELP,1,99
2708,http://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038393?tag=NYTBS-20,David Sedaris,2010-12-26,The humorist looks at human nature through stories with animals as characters.,2011-01-09,"Little, Brown",9,9,SQUIRREL SEEKS CHIPMUNK,13,SQUIRREL+SEEKS+CHIPMUNK,10,9
2709,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2010-12-26,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2011-01-09,Dutton,8,10,FALL OF GIANTS,13,FALL+OF+GIANTS,1,9
2710,http://www.amazon.com/Safe-Haven-Nicholas-Sparks/dp/044654759X?tag=NYTBS-20,Nicholas Sparks,2010-12-26,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,2011-01-09,Grand Central,11,11,SAFE HAVEN,15,SAFE+HAVEN,1,9
2711,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2010-12-26,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2011-01-09,Grand Central,12,12,HELL'S CORNER,7,HELL%27S+CORNER,1,9
2712,http://www.amazon.com/An-Object-Beauty-A-Novel/dp/B005ZO6F2S?tag=NYTBS-20,Steve Martin,2010-12-26,"A young, beautiful and ambitious woman ruthlessly ascends the heights of the Manhattan art world.",2011-01-09,Grand Central,13,13,AN OBJECT OF BEAUTY,5,AN+OBJECT+OF+BEAUTY,13,5
2713,http://www.amazon.com/Crescent-Dawn-Dirk-Pitt-Adventure/dp/039915714X?tag=NYTBS-20,Clive Cussler and Dirk Cussler,2010-12-26,Dirk Pitt seeks to discover the connection between a trove of ancient Roman artifacts and a series of mosque explosions.,2011-01-09,Putnam,14,14,CRESCENT DAWN,6,CRESCENT+DAWN,14,6
2714,http://www.amazon.com/Room-A-Novel-Emma-Donoghue/dp/0316098329?tag=NYTBS-20,Emma Donoghue,2010-12-26,A mother’s prison is her young son’s entire world.,2011-01-09,"Little, Brown",15,15,ROOM,8,ROOM,10,9
2715,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2010-12-26,"The sun has begun to set upon the Third Age, and Perrin Aybara is hunted by specters from his past: Whitecloaks, a slayer of wolves, and the responsibilities of leadership; Book 13 of the Wheel of Time fantasy series.",2011-01-09,Tor,0,16,TOWERS OF MIDNIGHT,0,TOWERS+OF+MIDNIGHT,1,7
2716,http://www.amazon.com/American-Assassin-Thriller-Mitch-Rapp-ebook/dp/B003UV8T9A?tag=NYTBS-20,Vince Flynn,2010-12-26,"In the wake of the Lockerbie bombing, Mitch Rapp takes on his first antiterrorist assignment for the C.I.A.",2011-01-09,Atria,0,17,AMERICAN ASSASSIN,0,AMERICAN+ASSASSIN,1,8
2717,http://www.amazon.com/In-Company-Others-Father-Novel/dp/0670022128?tag=NYTBS-20,Jan Karon,2010-12-26,"In Ireland, the Episcopal priest Tim Kavanagh finds an old journal that could solve a crime.",2011-01-09,Viking,0,18,IN THE COMPANY OF OTHERS,0,IN+THE+COMPANY+OF+OTHERS,11,5
2718,http://www.amazon.com/Still-Dream-About-You-Novel/dp/0812977165?tag=NYTBS-20,Fannie Flagg,2010-12-26,A former Miss Alabama’s radical plan to solve all her problems keeps getting interrupted.,2011-01-09,Random House,0,19,I STILL DREAM ABOUT YOU,0,I+STILL+DREAM+ABOUT+YOU,16,2
2719,http://www.amazon.com/Valley-Forge-Washington-Crucible-Victory/dp/0312591071?tag=NYTBS-20,Newt Gingrich and William R Forstchen,2010-12-26,,2011-01-09,Thomas Dunne,0,20,VALLEY FORGE,0,VALLEY+FORGE,18,0
2720,http://www.amazon.com/What-Night-Knows-A-Novel/dp/0553807722?tag=NYTBS-20,Dean Koontz,2011-01-02,"Someone is murdering entire families, recreating in detail a crime spree that took place two decades earlier.",2011-01-16,Bantam,0,1,WHAT THE NIGHT KNOWS,1,WHAT+THE+NIGHT+KNOWS,1,8
2721,http://www.amazon.com/Dead-Alive-Tom-Clancy/dp/0399157239?tag=NYTBS-20,Tom Clancy with Grant Blackwood,2011-01-02,Familiar Clancy characters appear as an intelligence group tracks a vicious terrorist called the Emir.,2011-01-16,Putnam,1,2,DEAD OR ALIVE,4,DEAD+OR+ALIVE,1,9
2722,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2011-01-02,The third volume of a trilogy about a Swedish hacker and a journalist.,2011-01-16,Knopf,4,3,THE GIRL WHO KICKED THE HORNET’S NEST,32,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2723,http://www.amazon.com/The-Outlaws-Presidential-Agent-Novel/dp/0399156836?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,2011-01-02,Charley Castillo investigates a deadly biohazard that he thought had been destroyed.,2011-01-16,Putnam,0,4,THE OUTLAWS,1,THE+OUTLAWS,12,4
2724,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2011-01-02,"A criminal wants to save an innocent man on death row, but he must convince the authorities he’s telling the truth.",2011-01-16,Doubleday,2,5,THE CONFESSION,10,THE+CONFESSION,1,9
2725,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,James Patterson,2011-01-02,"Alex Cross investigates a professional assassination in Washington, and receives a chilling call from his deadliest adversary.",2011-01-16,"Little, Brown",3,6,CROSS FIRE,7,CROSS+FIRE,1,9
2726,http://www.amazon.com/Port-Mortuary-Kay-Scarpetta-No/dp/0399157212?tag=NYTBS-20,Patricia Cornwell,2011-01-02,"In the 18th Kay Scarpetta novel, the forensic pathologist masters a sophisticated autopsy technology at an Air Force base.",2011-01-16,Putnam,7,7,PORT MORTUARY,5,PORT+MORTUARY,1,7
2727,http://www.amazon.com/Secrets-Grave-Tami-Hoag/dp/052595192X?tag=NYTBS-20,Tami Hoag,2011-01-02,The cast of “Deeper Than the Dead” become involved in a new case of violence that disturbs their community.,2011-01-16,Dutton,0,8,SECRETS TO THE GRAVE,1,SECRETS+TO+THE+GRAVE,10,3
2728,http://www.amazon.com/In-Too-Deep-Looking-Trilogy/dp/0399157026?tag=NYTBS-20,Jayne Ann Krentz,2011-01-02,The psychic detective Fallon Jones hires an assistant with secrets.,2011-01-16,Putnam,0,9,IN TOO DEEP,1,IN+TOO+DEEP,9,1
2729,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2011-01-02,A family of Midwestern liberals during the Bush years.,2011-01-16,"Farrar, Straus & Giroux",6,10,FREEDOM,15,FREEDOM,1,9
2730,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2011-01-02,A young Southern white woman and two black maids.,2011-01-16,Amy Einhorn/Putnam,8,11,THE HELP,92,THE+HELP,1,99
2731,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2011-01-02,"Four long stories, light on the supernatural and dealing mostly with grisly human behavior.",2011-01-16,Scribner,5,12,"FULL DARK, NO STARS",8,"FULL+DARK,+NO+STARS",12,8
2732,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2011-01-02,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2011-01-16,Grand Central,12,13,HELL'S CORNER,8,HELL%27S+CORNER,1,9
2733,http://www.amazon.com/Dead-Zero-Swagger-Novel-Novels/dp/1439138656?tag=NYTBS-20,Stephen Hunter,2011-01-02,The veteran sniper Bob Lee Swagger tries to uncover the truth about a rogue Marine Corps gunnery sergeant.,2011-01-16,Simon & Schuster,0,14,DEAD ZERO,1,DEAD+ZERO,14,1
2734,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2011-01-02,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2011-01-16,Dutton,10,15,FALL OF GIANTS,14,FALL+OF+GIANTS,1,9
2735,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2011-01-02,Book 13 of the Wheel of Time fantasy series.,2011-01-16,Tor,0,16,TOWERS OF MIDNIGHT,7,TOWERS+OF+MIDNIGHT,1,7
2736,http://www.amazon.com/Room-A-Novel-Emma-Donoghue/dp/0316098329?tag=NYTBS-20,Emma Donoghue,2011-01-02,The  world of the 5-year-old boy who narrates this novel is the 11-by-11-foot room in which his mother is being held. The basis of the movie.,2011-01-16,"Little, Brown",0,17,ROOM,0,ROOM,10,9
2737,http://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038393?tag=NYTBS-20,David Sedaris,2011-01-02,A look at human nature through darkly comic morality stories enacted by animals.,2011-01-16,"Little, Brown",0,18,SQUIRREL SEEKS CHIPMUNK,0,SQUIRREL+SEEKS+CHIPMUNK,10,9
2738,http://www.amazon.com/Safe-Haven-Nicholas-Sparks/dp/044654759X?tag=NYTBS-20,Nicholas Sparks,2011-01-02,The arrival of a mysterious young woman in a small North Carolina town raises questions about her past.,2011-01-16,Grand Central,0,19,SAFE HAVEN,0,SAFE+HAVEN,1,9
2739,http://www.amazon.com/Crescent-Dawn-Dirk-Pitt-Adventure/dp/039915714X?tag=NYTBS-20,Clive Cussler and Dirk Cussler,2011-01-02,Dirk Pitt seeks to discover the connection between a trove of ancient Roman artifacts and a series of mosque explosions.,2011-01-16,Putnam,0,20,CRESCENT DAWN,0,CRESCENT+DAWN,14,6
2740,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2011-01-09,The third volume of a trilogy about a Swedish hacker and a journalist.,2011-01-23,Knopf,3,1,THE GIRL WHO KICKED THE HORNET’S NEST,33,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
2741,http://www.amazon.com/What-Night-Knows-A-Novel/dp/0553807722?tag=NYTBS-20,Dean Koontz,2011-01-09,"Someone is murdering entire families, recreating in detail a crime spree that took place two decades earlier.",2011-01-23,Bantam,1,2,WHAT THE NIGHT KNOWS,2,WHAT+THE+NIGHT+KNOWS,1,8
2742,http://www.amazon.com/Dead-Alive-Tom-Clancy/dp/0399157239?tag=NYTBS-20,Tom Clancy with Grant Blackwood,2011-01-09,Familiar Clancy characters appear as an intelligence group tracks a vicious terrorist called the Emir.,2011-01-23,Putnam,2,3,DEAD OR ALIVE,5,DEAD+OR+ALIVE,1,9
2743,http://www.amazon.com/The-Confession-Novel-John-Grisham/dp/0385528043?tag=NYTBS-20,John Grisham,2011-01-09,"A criminal wants to save an innocent man on death row, but he must convince the authorities he’s telling the truth.",2011-01-23,Doubleday,5,4,THE CONFESSION,11,THE+CONFESSION,1,9
2744,http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,2011-01-09,A young white woman and two black maids in 1960s ­Mississippi.,2011-01-23,Amy Einhorn/Putnam,11,5,THE HELP,93,THE+HELP,1,99
2745,http://www.amazon.com/The-Outlaws-Presidential-Agent-Novel/dp/0399156836?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,2011-01-09,Charley Castillo investigates a deadly biohazard that he thought had been destroyed.,2011-01-23,Putnam,4,6,THE OUTLAWS,2,THE+OUTLAWS,12,4
2746,http://www.amazon.com/Freedom-Jonathan-Franzen/dp/0312600844?tag=NYTBS-20,Jonathan Franzen,2011-01-09,A family of Midwestern liberals during the Bush years.,2011-01-23,"Farrar, Straus & Giroux",10,7,FREEDOM,16,FREEDOM,1,9
2747,http://www.amazon.com/I-Alex-Cross-James-Patterson-ebook/dp/B002LZSY46?tag=NYTBS-20,James Patterson,2011-01-09,"Alex Cross investigates a professional assassination in Washington, and receives a chilling call from his deadliest adversary.",2011-01-23,"Little, Brown",6,8,CROSS FIRE,8,CROSS+FIRE,1,9
2748,http://www.amazon.com/Three-Seconds-Anders-Roslund/dp/1402785925?tag=NYTBS-20,Anders Roslund and Borge Hellstrom,2011-01-09,"Infiltrating the Polish mafia, an undercover police officer takes on the organized drug traffic in Scandinavian prisons.",2011-01-23,Silver Oak,0,9,THREE SECONDS,1,THREE+SECONDS,15,4
2749,http://www.amazon.com/Secrets-Grave-Tami-Hoag/dp/052595192X?tag=NYTBS-20,Tami Hoag,2011-01-09,The cast of “Deeper Than the Dead” become involved in a new case of violence that disturbs their community.,2011-01-23,Dutton,8,10,SECRETS TO THE GRAVE,2,SECRETS+TO+THE+GRAVE,10,3
2750,http://www.amazon.com/Port-Mortuary-Kay-Scarpetta-No/dp/0399157212?tag=NYTBS-20,Patricia Cornwell,2011-01-09,"In the 18th Kay Scarpetta novel, the forensic pathologist masters a sophisticated autopsy technology at an Air Force base.",2011-01-23,Putnam,7,11,PORT MORTUARY,6,PORT+MORTUARY,1,7
2751,http://www.amazon.com/Damage-John-Lescroart/dp/0525951768?tag=NYTBS-20,John Lescroart,2011-01-09,The San Francisco detective Abe Glitsky faces a scion of wealth who’s seeking revenge against those who sent him to prison a decade ago.,2011-01-23,Dutton,0,12,DAMAGE,1,DAMAGE,12,2
2752,http://www.amazon.com/The-Judas-Gate-Sean-Dillon/dp/0399156844?tag=NYTBS-20,Jack Higgins,2011-01-09,Sean Dillon hunts down the organizers of a Taliban ambush that killed 12 Army Rangers and a British medical team in Afghanistan.,2011-01-23,Putnam,0,13,THE JUDAS GATE,1,THE+JUDAS+GATE,13,1
2753,http://www.amazon.com/Room-A-Novel-Emma-Donoghue/dp/0316098329?tag=NYTBS-20,Emma Donoghue,2011-01-09,A mother’s prison is her young son’s entire world.,2011-01-23,"Little, Brown",0,14,ROOM,9,ROOM,10,9
2754,http://www.amazon.com/Hells-Corner-Camel-Club-Book-ebook/dp/B003UBTX7C?tag=NYTBS-20,David Baldacci,2011-01-09,"Recalled to duty, Oliver Stone hunts for those responsible for a bomb detonated near the White House.",2011-01-23,Grand Central,13,15,HELL'S CORNER,9,HELL%27S+CORNER,1,9
2755,http://www.amazon.com/Halo-Cryptum-Book-Forerunner-Saga/dp/0765323966?tag=NYTBS-20,Greg Bear,2011-01-09,,2011-01-23,Tor,0,16,HALO: CRYPTUM,0,HALO:+CRYPTUM,16,0
2756,http://www.amazon.com/Full-Dark-Stars-Stephen-King/dp/1451650604?tag=NYTBS-20,Stephen King,2011-01-09,Grisly human behavior and its consequences drive this collection of stories.,2011-01-23,Scribner,0,17,"FULL DARK, NO STARS",0,"FULL+DARK,+NO+STARS",12,8
2757,http://www.amazon.com/Dead-Zero-Swagger-Novel-Novels/dp/1439138656?tag=NYTBS-20,Stephen Hunter,2011-01-09,The veteran sharpshooter Bob Lee Swagger tries to uncover the truth about a rogue Marine Corps gunnery sergeant.,2011-01-23,Simon & Schuster,0,18,DEAD ZERO,0,DEAD+ZERO,14,1
2758,http://www.amazon.com/Fall-Giants-Century-Trilogy-Book/dp/0525951652?tag=NYTBS-20,Ken Follett,2011-01-09,Five interrelated families from five countries are caught in the upheavals of World War I and the Russian Revolution.,2011-01-23,Dutton,0,19,FALL OF GIANTS,0,FALL+OF+GIANTS,1,9
2759,http://www.amazon.com/Towers-Midnight-Wheel-Time-Thirteen/dp/0765325942?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2011-01-09,"The sun has begun to set upon the Third Age, and Perrin Aybara is hunted by specters from his past: Whitecloaks, a slayer of wolves, and the responsibilities of leadership; Book 13 of the Wheel of Time fantasy series.",2011-01-23,Tor,0,20,TOWERS OF MIDNIGHT,0,TOWERS+OF+MIDNIGHT,1,7
2760,http://www.amazon.com/The-Inner-Circle-Brad-Meltzer-ebook/dp/B0047Y174I?tag=NYTBS-20,Brad Meltzer,2011-01-16,An archivist discovers a book that once belonged to George Washington and conceals a deadly secret.,2011-01-30,Grand Central,0,1,THE INNER CIRCLE,1,THE+INNER+CIRCLE,1,6
2761,http://www.amazon.com/The-Sentry-Joe-Pike-Novels/dp/0399157077?tag=NYTBS-20,Robert Crais,2011-01-16,"Joe Pike and Elvis Cole, Hollywood private eyes, try to help a woman who is not as innocent as she appears.",2011-01-30,Putnam,0,2,THE SENTRY,1,THE+SENTRY,11,5
2762,http://www.amazon.com/Girl-Kicked-Hornets-Millennium-Trilogy/dp/030726999X?tag=NYTBS-20,Stieg Larsson,2011-01-16,The third volume of a trilogy about a Swedish hacker and a journalist.,2011-01-30,Knopf,1,3,THE GIRL WHO KICKED THE HORNET’S NEST,34,THE+GIRL+WHO+KICKED+THE+HORNET%27S+NEST,1,9
